TimeGenerated,UserId,Operation,ClientIP,Parameters
2025-07-01 19:42:00,user12@contoso.com,DeleteItem,10.0.161.122,{}
2025-07-01 21:36:00,user12@contoso.com,DeleteItem,10.0.193.29,{}
2025-07-01 11:25:00,user12@contoso.com,CreateItem,10.0.1.233,{}
2025-07-01 12:44:00,user13@contoso.com,DeleteItem,10.0.13.62,{}
2025-07-02 07:52:00,user17@contoso.com,CreateItem,10.0.127.188,{}
2025-07-02 07:25:00,user15@contoso.com,DeleteItem,10.0.243.211,{}
2025-07-02 05:46:00,user7@contoso.com,SendMessage,10.0.164.8,{}
2025-07-01 09:33:00,sarah.johnson@contoso.com,CreateItem,10.0.166.227,{}
2025-07-02 00:32:00,user8@contoso.com,DeleteItem,10.0.204.41,{}
2025-07-02 00:15:00,user12@contoso.com,CreateItem,10.0.51.197,{}
2025-07-01 14:39:00,user10@contoso.com,DeleteItem,10.0.73.16,{}
2025-07-01 10:58:00,user5@contoso.com,CreateItem,10.0.154.239,{}
2025-07-01 11:56:00,user6@contoso.com,CreateItem,10.0.246.123,{}
2025-07-01 13:49:00,user8@contoso.com,SendMessage,10.0.45.54,{}
2025-07-01 08:59:00,user14@contoso.com,DeleteItem,10.0.82.167,{}
2025-07-01 15:31:00,user13@contoso.com,CreateItem,10.0.131.243,{}
2025-07-01 12:38:00,user4@contoso.com,DeleteItem,10.0.251.46,{}
2025-07-02 03:39:00,user11@contoso.com,SendMessage,10.0.33.175,{}
2025-07-01 21:01:00,user13@contoso.com,DeleteItem,10.0.223.119,{}
2025-07-01 11:56:00,user8@contoso.com,CreateItem,10.0.148.44,{}
2025-07-01 19:36:00,user4@contoso.com,SendMessage,10.0.96.59,{}
2025-07-01 12:20:00,user19@contoso.com,CreateItem,10.0.160.194,{}
2025-07-01 08:03:00,user19@contoso.com,DeleteItem,10.0.159.31,{}
2025-07-01 14:28:00,user19@contoso.com,DeleteItem,10.0.198.216,{}
2025-07-02 07:11:00,user11@contoso.com,CreateItem,10.0.64.113,{}
2025-07-01 08:18:00,user4@contoso.com,CreateItem,10.0.235.161,{}
2025-07-01 15:28:00,user5@contoso.com,CreateItem,10.0.255.233,{}
2025-07-01 17:40:00,user5@contoso.com,DeleteItem,10.0.74.17,{}
2025-07-01 18:32:00,user20@contoso.com,CreateItem,10.0.63.140,{}
2025-07-02 05:32:00,user19@contoso.com,CreateItem,10.0.110.253,{}
2025-07-01 20:51:00,user10@contoso.com,DeleteItem,10.0.30.170,{}
2025-07-01 15:11:00,user5@contoso.com,DeleteItem,10.0.115.26,{}
2025-07-01 21:22:00,user6@contoso.com,CreateItem,10.0.153.81,{}
2025-07-01 21:23:00,user1@contoso.com,DeleteItem,10.0.172.216,{}
2025-07-01 21:21:00,user16@contoso.com,CreateItem,10.0.200.36,{}
2025-07-01 17:39:00,user17@contoso.com,DeleteItem,10.0.144.99,{}
2025-07-01 11:19:00,user18@contoso.com,CreateItem,10.0.67.165,{}
2025-07-01 18:22:00,user19@contoso.com,SendMessage,10.0.234.83,{}
2025-07-01 23:04:00,user19@contoso.com,SendMessage,10.0.247.149,{}
2025-07-01 15:26:00,user5@contoso.com,SendMessage,10.0.100.4,{}
2025-07-02 03:38:00,user12@contoso.com,DeleteItem,10.0.52.75,{}
2025-07-02 07:11:00,user13@contoso.com,CreateItem,10.0.86.28,{}
2025-07-02 00:10:00,user4@contoso.com,CreateItem,10.0.91.26,{}
2025-07-02 06:11:00,user4@contoso.com,DeleteItem,10.0.173.222,{}
2025-07-01 21:47:00,user5@contoso.com,DeleteItem,10.0.125.17,{}
2025-07-01 21:32:00,user4@contoso.com,SendMessage,10.0.250.154,{}
2025-07-02 06:16:00,user20@contoso.com,SendMessage,10.0.192.45,{}
2025-07-01 21:02:00,user15@contoso.com,DeleteItem,10.0.140.227,{}
2025-07-01 12:05:00,user12@contoso.com,SendMessage,10.0.59.42,{}
2025-07-02 05:53:00,user4@contoso.com,CreateItem,10.0.115.11,{}
2025-07-02 03:32:00,user19@contoso.com,DeleteItem,10.0.245.140,{}
2025-07-01 14:10:00,user4@contoso.com,DeleteItem,10.0.196.247,{}
2025-07-01 22:48:00,sarah.johnson@contoso.com,DeleteItem,10.0.152.64,{}
2025-07-01 10:10:00,user4@contoso.com,CreateItem,10.0.94.207,{}
2025-07-02 02:58:00,user1@contoso.com,CreateItem,10.0.250.32,{}
2025-07-02 02:23:00,user17@contoso.com,DeleteItem,10.0.63.106,{}
2025-07-02 04:26:00,user4@contoso.com,SendMessage,10.0.92.2,{}
2025-07-01 18:43:00,user18@contoso.com,CreateItem,10.0.62.20,{}
2025-07-01 15:02:00,user5@contoso.com,DeleteItem,10.0.82.44,{}
2025-07-01 09:11:00,user18@contoso.com,CreateItem,10.0.43.63,{}
2025-07-01 20:24:00,user17@contoso.com,CreateItem,10.0.87.216,{}
2025-07-01 18:15:00,user1@contoso.com,SendMessage,10.0.23.150,{}
2025-07-01 12:46:00,user18@contoso.com,CreateItem,10.0.251.160,{}
2025-07-02 04:41:00,user17@contoso.com,CreateItem,10.0.107.50,{}
2025-07-01 09:15:00,user2@contoso.com,SendMessage,10.0.96.72,{}
2025-07-01 12:34:00,user10@contoso.com,SendMessage,10.0.110.183,{}
2025-07-02 05:14:00,user9@contoso.com,SendMessage,10.0.216.38,{}
2025-07-01 16:53:00,user18@contoso.com,CreateItem,10.0.195.83,{}
2025-07-01 10:50:00,user13@contoso.com,CreateItem,10.0.130.217,{}
2025-07-01 14:57:00,user5@contoso.com,DeleteItem,10.0.36.137,{}
2025-07-02 06:02:00,sarah.johnson@contoso.com,DeleteItem,10.0.98.190,{}
2025-07-02 06:06:00,user19@contoso.com,DeleteItem,10.0.83.214,{}
2025-07-01 22:48:00,user5@contoso.com,CreateItem,10.0.194.13,{}
2025-07-01 10:38:00,user20@contoso.com,SendMessage,10.0.138.63,{}
2025-07-02 07:20:00,user18@contoso.com,SendMessage,10.0.208.33,{}
2025-07-01 11:02:00,user11@contoso.com,DeleteItem,10.0.185.170,{}
2025-07-01 15:42:00,user9@contoso.com,SendMessage,10.0.140.5,{}
2025-07-01 15:35:00,user4@contoso.com,CreateItem,10.0.193.53,{}
2025-07-02 01:58:00,user4@contoso.com,SendMessage,10.0.156.250,{}
2025-07-01 19:54:00,user4@contoso.com,DeleteItem,10.0.144.138,{}
2025-07-01 09:38:00,user20@contoso.com,SendMessage,10.0.87.162,{}
2025-07-01 19:46:00,user13@contoso.com,SendMessage,10.0.206.244,{}
2025-07-01 16:50:00,user19@contoso.com,SendMessage,10.0.4.79,{}
2025-07-01 20:55:00,user5@contoso.com,SendMessage,10.0.136.27,{}
2025-07-01 16:30:00,sarah.johnson@contoso.com,CreateItem,10.0.214.234,{}
2025-07-01 20:04:00,user6@contoso.com,CreateItem,10.0.239.146,{}
2025-07-02 01:46:00,user9@contoso.com,CreateItem,10.0.117.156,{}
2025-07-01 18:25:00,sarah.johnson@contoso.com,SendMessage,10.0.208.160,{}
2025-07-01 10:42:00,user3@contoso.com,DeleteItem,10.0.39.122,{}
2025-07-02 03:38:00,user3@contoso.com,SendMessage,10.0.29.43,{}
2025-07-02 00:49:00,user10@contoso.com,DeleteItem,10.0.5.217,{}
2025-07-01 12:39:00,user17@contoso.com,DeleteItem,10.0.245.254,{}
2025-07-02 07:06:00,user17@contoso.com,DeleteItem,10.0.63.207,{}
2025-07-01 14:29:00,user1@contoso.com,DeleteItem,10.0.3.217,{}
2025-07-01 19:46:00,user18@contoso.com,DeleteItem,10.0.125.21,{}
2025-07-01 13:45:00,user20@contoso.com,CreateItem,10.0.115.89,{}
2025-07-01 12:33:00,user3@contoso.com,CreateItem,10.0.180.26,{}
2025-07-01 20:56:00,user14@contoso.com,CreateItem,10.0.87.191,{}
2025-07-02 07:10:00,user4@contoso.com,CreateItem,10.0.127.60,{}
2025-07-02 00:29:00,user10@contoso.com,CreateItem,10.0.150.135,{}
2025-07-02 05:32:00,user7@contoso.com,SendMessage,10.0.201.111,{}
2025-07-02 01:35:00,user10@contoso.com,DeleteItem,10.0.18.237,{}
2025-07-01 09:57:00,user20@contoso.com,CreateItem,10.0.182.3,{}
2025-07-01 19:12:00,user20@contoso.com,CreateItem,10.0.152.181,{}
2025-07-01 19:56:00,user4@contoso.com,SendMessage,10.0.95.205,{}
2025-07-01 11:27:00,user12@contoso.com,SendMessage,10.0.220.251,{}
2025-07-02 02:03:00,user7@contoso.com,SendMessage,10.0.78.210,{}
2025-07-01 08:14:00,user4@contoso.com,CreateItem,10.0.79.128,{}
2025-07-01 21:29:00,user8@contoso.com,CreateItem,10.0.191.153,{}
2025-07-01 14:13:00,user12@contoso.com,CreateItem,10.0.137.55,{}
2025-07-01 22:59:00,user15@contoso.com,DeleteItem,10.0.82.71,{}
2025-07-01 22:48:00,user12@contoso.com,DeleteItem,10.0.2.183,{}
2025-07-01 14:28:00,user7@contoso.com,SendMessage,10.0.145.20,{}
2025-07-01 22:22:00,user5@contoso.com,CreateItem,10.0.169.16,{}
2025-07-01 14:47:00,user6@contoso.com,DeleteItem,10.0.245.136,{}
2025-07-02 00:41:00,user4@contoso.com,CreateItem,10.0.253.65,{}
2025-07-02 01:07:00,user11@contoso.com,CreateItem,10.0.199.67,{}
2025-07-01 08:43:00,user4@contoso.com,SendMessage,10.0.64.79,{}
2025-07-01 08:27:00,user12@contoso.com,DeleteItem,10.0.121.26,{}
2025-07-02 04:22:00,user11@contoso.com,CreateItem,10.0.4.222,{}
2025-07-01 17:37:00,user16@contoso.com,CreateItem,10.0.248.42,{}
2025-07-02 05:04:00,user14@contoso.com,SendMessage,10.0.78.95,{}
2025-07-01 11:55:00,user8@contoso.com,CreateItem,10.0.134.126,{}
2025-07-02 00:10:00,user14@contoso.com,SendMessage,10.0.52.92,{}
2025-07-02 05:28:00,user7@contoso.com,DeleteItem,10.0.76.117,{}
2025-07-01 21:41:00,user4@contoso.com,SendMessage,10.0.19.140,{}
2025-07-01 22:33:00,user7@contoso.com,SendMessage,10.0.9.102,{}
2025-07-01 20:58:00,user3@contoso.com,SendMessage,10.0.208.156,{}
2025-07-01 15:34:00,sarah.johnson@contoso.com,SendMessage,10.0.172.218,{}
2025-07-02 01:24:00,user16@contoso.com,SendMessage,10.0.218.26,{}
2025-07-01 17:11:00,user10@contoso.com,SendMessage,10.0.186.143,{}
2025-07-01 22:16:00,user12@contoso.com,DeleteItem,10.0.126.163,{}
2025-07-01 09:23:00,user2@contoso.com,SendMessage,10.0.0.26,{}
2025-07-01 17:44:00,user11@contoso.com,SendMessage,10.0.241.143,{}
2025-07-01 22:42:00,user20@contoso.com,SendMessage,10.0.94.129,{}
2025-07-01 19:24:00,user16@contoso.com,CreateItem,10.0.155.57,{}
2025-07-01 08:27:00,user4@contoso.com,DeleteItem,10.0.66.169,{}
2025-07-01 20:20:00,user12@contoso.com,DeleteItem,10.0.190.121,{}
2025-07-01 15:10:00,sarah.johnson@contoso.com,CreateItem,10.0.196.44,{}
2025-07-02 05:29:00,user4@contoso.com,SendMessage,10.0.61.21,{}
2025-07-01 14:30:00,user19@contoso.com,DeleteItem,10.0.98.228,{}
2025-07-02 02:39:00,user4@contoso.com,SendMessage,10.0.175.154,{}
2025-07-02 02:12:00,user16@contoso.com,SendMessage,10.0.78.22,{}
2025-07-01 22:16:00,user5@contoso.com,SendMessage,10.0.129.177,{}
2025-07-02 05:29:00,user12@contoso.com,CreateItem,10.0.60.223,{}
2025-07-01 22:18:00,user3@contoso.com,CreateItem,10.0.11.85,{}
2025-07-02 07:46:00,user20@contoso.com,CreateItem,10.0.66.148,{}
2025-07-01 10:04:00,user2@contoso.com,DeleteItem,10.0.97.203,{}
2025-07-02 02:10:00,user16@contoso.com,DeleteItem,10.0.38.84,{}
2025-07-01 21:06:00,user15@contoso.com,DeleteItem,10.0.199.205,{}
2025-07-01 15:03:00,user20@contoso.com,CreateItem,10.0.94.1,{}
2025-07-01 15:26:00,user6@contoso.com,DeleteItem,10.0.4.233,{}
2025-07-02 01:55:00,user17@contoso.com,DeleteItem,10.0.132.155,{}
2025-07-01 17:09:00,user8@contoso.com,CreateItem,10.0.60.87,{}
2025-07-02 02:12:00,user8@contoso.com,SendMessage,10.0.121.149,{}
2025-07-01 13:03:00,user2@contoso.com,DeleteItem,10.0.142.68,{}
2025-07-02 05:55:00,user9@contoso.com,SendMessage,10.0.127.107,{}
2025-07-01 08:02:00,user18@contoso.com,SendMessage,10.0.177.188,{}
2025-07-02 02:44:00,user11@contoso.com,SendMessage,10.0.135.68,{}
2025-07-01 18:03:00,user14@contoso.com,DeleteItem,10.0.166.29,{}
2025-07-01 20:08:00,sarah.johnson@contoso.com,SendMessage,10.0.112.143,{}
2025-07-01 08:32:00,user6@contoso.com,CreateItem,10.0.54.195,{}
2025-07-02 05:22:00,sarah.johnson@contoso.com,CreateItem,10.0.105.226,{}
2025-07-01 17:10:00,user8@contoso.com,CreateItem,10.0.104.202,{}
2025-07-01 15:54:00,user5@contoso.com,CreateItem,10.0.222.188,{}
2025-07-01 11:11:00,user5@contoso.com,CreateItem,10.0.253.92,{}
2025-07-01 14:00:00,user15@contoso.com,SendMessage,10.0.96.251,{}
2025-07-01 17:37:00,user6@contoso.com,DeleteItem,10.0.10.158,{}
2025-07-01 21:27:00,user6@contoso.com,SendMessage,10.0.96.35,{}
2025-07-01 22:33:00,user5@contoso.com,SendMessage,10.0.125.232,{}
2025-07-01 11:25:00,sarah.johnson@contoso.com,CreateItem,10.0.70.6,{}
2025-07-01 20:53:00,user20@contoso.com,SendMessage,10.0.196.10,{}
2025-07-02 05:59:00,user4@contoso.com,SendMessage,10.0.22.67,{}
2025-07-01 17:08:00,user8@contoso.com,SendMessage,10.0.73.6,{}
2025-07-02 02:30:00,user1@contoso.com,SendMessage,10.0.173.43,{}
2025-07-02 00:23:00,user7@contoso.com,SendMessage,10.0.227.83,{}
2025-07-02 00:20:00,user10@contoso.com,CreateItem,10.0.79.124,{}
2025-07-02 07:37:00,user2@contoso.com,DeleteItem,10.0.136.63,{}
2025-07-01 11:30:00,user1@contoso.com,SendMessage,10.0.151.52,{}
2025-07-01 12:50:00,user17@contoso.com,CreateItem,10.0.0.114,{}
2025-07-01 22:34:00,user1@contoso.com,SendMessage,10.0.197.75,{}
2025-07-01 17:47:00,user12@contoso.com,DeleteItem,10.0.115.196,{}
2025-07-01 13:47:00,user4@contoso.com,CreateItem,10.0.56.114,{}
2025-07-01 20:11:00,user4@contoso.com,CreateItem,10.0.39.170,{}
2025-07-01 10:53:00,user4@contoso.com,CreateItem,10.0.22.77,{}
2025-07-02 02:06:00,user6@contoso.com,CreateItem,10.0.171.92,{}
2025-07-02 06:46:00,user14@contoso.com,SendMessage,10.0.154.146,{}
2025-07-01 17:15:00,user12@contoso.com,SendMessage,10.0.255.188,{}
2025-07-01 10:36:00,user9@contoso.com,DeleteItem,10.0.1.76,{}
2025-07-01 18:55:00,sarah.johnson@contoso.com,SendMessage,10.0.75.199,{}
2025-07-02 00:19:00,user15@contoso.com,DeleteItem,10.0.34.57,{}
2025-07-01 17:30:00,user19@contoso.com,CreateItem,10.0.74.46,{}
2025-07-01 14:12:00,user11@contoso.com,SendMessage,10.0.197.180,{}
2025-07-01 22:28:00,user11@contoso.com,CreateItem,10.0.246.211,{}
2025-07-01 19:22:00,user20@contoso.com,DeleteItem,10.0.70.125,{}
2025-07-02 02:45:00,user13@contoso.com,CreateItem,10.0.254.252,{}
2025-07-01 15:51:00,user18@contoso.com,DeleteItem,10.0.196.42,{}
2025-07-01 22:23:00,user19@contoso.com,DeleteItem,10.0.112.44,{}
2025-07-01 08:05:00,user8@contoso.com,CreateItem,10.0.104.8,{}
2025-07-02 00:10:00,user12@contoso.com,DeleteItem,10.0.68.56,{}
2025-07-01 20:19:00,user2@contoso.com,CreateItem,10.0.71.150,{}
2025-07-02 02:49:00,user15@contoso.com,SendMessage,10.0.215.124,{}
2025-07-01 09:54:00,user7@contoso.com,SendMessage,10.0.70.60,{}
2025-07-01 08:53:00,user5@contoso.com,CreateItem,10.0.217.190,{}
2025-07-01 11:37:00,user2@contoso.com,DeleteItem,10.0.37.244,{}
2025-07-01 09:01:00,user20@contoso.com,SendMessage,10.0.75.187,{}
2025-07-01 16:21:00,user5@contoso.com,SendMessage,10.0.39.6,{}
2025-07-01 13:06:00,user19@contoso.com,CreateItem,10.0.93.240,{}
2025-07-02 02:00:00,user5@contoso.com,DeleteItem,10.0.153.240,{}
2025-07-01 19:30:00,user14@contoso.com,DeleteItem,10.0.227.6,{}
2025-07-01 13:19:00,user10@contoso.com,SendMessage,10.0.30.16,{}
2025-07-02 01:10:00,user20@contoso.com,SendMessage,10.0.82.5,{}
2025-07-02 07:12:00,user13@contoso.com,CreateItem,10.0.232.132,{}
2025-07-01 18:26:00,user19@contoso.com,DeleteItem,10.0.116.216,{}
2025-07-01 11:08:00,user6@contoso.com,CreateItem,10.0.193.64,{}
2025-07-02 05:07:00,user7@contoso.com,CreateItem,10.0.28.112,{}
2025-07-02 03:05:00,user13@contoso.com,SendMessage,10.0.39.239,{}
2025-07-02 06:16:00,user16@contoso.com,CreateItem,10.0.207.194,{}
2025-07-01 20:40:00,user6@contoso.com,SendMessage,10.0.217.99,{}
2025-07-01 11:33:00,user9@contoso.com,SendMessage,10.0.39.185,{}
2025-07-01 08:57:00,user20@contoso.com,CreateItem,10.0.122.144,{}
2025-07-01 11:38:00,user6@contoso.com,DeleteItem,10.0.33.108,{}
2025-07-01 18:33:00,user20@contoso.com,SendMessage,10.0.96.103,{}
2025-07-01 16:12:00,sarah.johnson@contoso.com,SendMessage,10.0.137.43,{}
2025-07-01 09:31:00,user19@contoso.com,DeleteItem,10.0.247.23,{}
2025-07-01 11:10:00,user2@contoso.com,CreateItem,10.0.158.4,{}
2025-07-01 21:35:00,user12@contoso.com,CreateItem,10.0.99.161,{}
2025-07-01 20:08:00,user13@contoso.com,DeleteItem,10.0.66.49,{}
2025-07-02 01:11:00,user11@contoso.com,CreateItem,10.0.51.76,{}
2025-07-01 21:02:00,user1@contoso.com,DeleteItem,10.0.244.19,{}
2025-07-01 13:10:00,user10@contoso.com,SendMessage,10.0.237.40,{}
2025-07-01 15:54:00,sarah.johnson@contoso.com,SendMessage,10.0.110.72,{}
2025-07-02 01:37:00,user6@contoso.com,DeleteItem,10.0.174.229,{}
2025-07-01 17:55:00,user5@contoso.com,CreateItem,10.0.184.220,{}
2025-07-02 07:18:00,user2@contoso.com,DeleteItem,10.0.198.122,{}
2025-07-02 04:42:00,user7@contoso.com,DeleteItem,10.0.38.78,{}
2025-07-02 00:58:00,user19@contoso.com,DeleteItem,10.0.49.7,{}
2025-07-02 02:40:00,user5@contoso.com,CreateItem,10.0.44.255,{}
2025-07-01 18:42:00,user4@contoso.com,CreateItem,10.0.86.151,{}
2025-07-01 17:33:00,user6@contoso.com,SendMessage,10.0.186.180,{}
2025-07-01 14:06:00,user3@contoso.com,SendMessage,10.0.235.132,{}
2025-07-01 23:05:00,user16@contoso.com,CreateItem,10.0.71.63,{}
2025-07-01 09:21:00,user19@contoso.com,CreateItem,10.0.186.146,{}
2025-07-02 05:09:00,user13@contoso.com,CreateItem,10.0.66.225,{}
2025-07-02 05:19:00,user12@contoso.com,DeleteItem,10.0.160.191,{}
2025-07-01 22:06:00,user3@contoso.com,DeleteItem,10.0.230.134,{}
2025-07-02 05:58:00,user2@contoso.com,DeleteItem,10.0.29.125,{}
2025-07-01 13:16:00,user18@contoso.com,SendMessage,10.0.53.148,{}
2025-07-02 03:27:00,user13@contoso.com,SendMessage,10.0.204.37,{}
2025-07-01 23:46:00,user8@contoso.com,CreateItem,10.0.47.178,{}
2025-07-02 05:55:00,user15@contoso.com,CreateItem,10.0.238.55,{}
2025-07-01 11:41:00,user3@contoso.com,SendMessage,10.0.203.221,{}
2025-07-01 19:13:00,user7@contoso.com,CreateItem,10.0.33.162,{}
2025-07-02 00:35:00,user11@contoso.com,DeleteItem,10.0.108.243,{}
2025-07-01 23:30:00,user4@contoso.com,CreateItem,10.0.19.79,{}
2025-07-02 05:51:00,user16@contoso.com,SendMessage,10.0.109.163,{}
2025-07-02 04:31:00,user19@contoso.com,SendMessage,10.0.194.31,{}
2025-07-02 00:09:00,user12@contoso.com,CreateItem,10.0.109.27,{}
2025-07-02 07:20:00,user7@contoso.com,SendMessage,10.0.216.138,{}
2025-07-01 14:00:00,user9@contoso.com,DeleteItem,10.0.42.72,{}
2025-07-01 21:49:00,user3@contoso.com,CreateItem,10.0.41.152,{}
2025-07-02 01:54:00,user15@contoso.com,CreateItem,10.0.109.132,{}
2025-07-01 11:09:00,user6@contoso.com,SendMessage,10.0.219.175,{}
2025-07-01 14:46:00,user10@contoso.com,SendMessage,10.0.178.214,{}
2025-07-02 02:16:00,user16@contoso.com,CreateItem,10.0.82.223,{}
2025-07-02 03:28:00,user12@contoso.com,DeleteItem,10.0.199.5,{}
2025-07-01 14:46:00,user18@contoso.com,DeleteItem,10.0.39.74,{}
2025-07-01 18:48:00,user11@contoso.com,DeleteItem,10.0.7.77,{}
2025-07-02 01:02:00,user15@contoso.com,SendMessage,10.0.162.58,{}
2025-07-02 01:46:00,user14@contoso.com,CreateItem,10.0.1.230,{}
2025-07-01 23:20:00,user5@contoso.com,DeleteItem,10.0.49.18,{}
2025-07-01 14:24:00,user7@contoso.com,DeleteItem,10.0.215.85,{}
2025-07-01 15:22:00,user20@contoso.com,CreateItem,10.0.178.107,{}
2025-07-02 03:41:00,user7@contoso.com,DeleteItem,10.0.7.189,{}
2025-07-01 18:18:00,user12@contoso.com,SendMessage,10.0.157.63,{}
2025-07-01 23:33:00,user16@contoso.com,DeleteItem,10.0.211.210,{}
2025-07-02 02:30:00,user12@contoso.com,CreateItem,10.0.218.171,{}
2025-07-01 23:39:00,user4@contoso.com,SendMessage,10.0.219.191,{}
2025-07-02 04:18:00,user6@contoso.com,DeleteItem,10.0.83.223,{}
2025-07-02 06:30:00,user13@contoso.com,CreateItem,10.0.223.145,{}
2025-07-01 10:59:00,user20@contoso.com,SendMessage,10.0.53.45,{}
2025-07-02 05:02:00,sarah.johnson@contoso.com,SendMessage,10.0.210.53,{}
2025-07-02 05:17:00,user16@contoso.com,DeleteItem,10.0.51.227,{}
2025-07-01 09:06:00,user17@contoso.com,DeleteItem,10.0.148.215,{}
2025-07-01 23:31:00,user7@contoso.com,SendMessage,10.0.195.58,{}
2025-07-01 12:14:00,user7@contoso.com,CreateItem,10.0.179.237,{}
2025-07-01 21:30:00,user14@contoso.com,DeleteItem,10.0.3.191,{}
2025-07-01 17:40:00,user8@contoso.com,DeleteItem,10.0.137.135,{}
2025-07-02 06:58:00,user10@contoso.com,CreateItem,10.0.123.2,{}
2025-07-01 08:31:00,user14@contoso.com,SendMessage,10.0.13.78,{}
2025-07-02 04:28:00,user12@contoso.com,DeleteItem,10.0.162.171,{}
2025-07-01 22:40:00,user6@contoso.com,DeleteItem,10.0.123.200,{}
2025-07-02 05:59:00,user7@contoso.com,DeleteItem,10.0.201.26,{}
2025-07-01 12:23:00,user19@contoso.com,CreateItem,10.0.199.88,{}
2025-07-02 01:39:00,user13@contoso.com,CreateItem,10.0.81.223,{}
2025-07-01 14:45:00,sarah.johnson@contoso.com,Set-Mailbox,92.63.194.12,"{'ForwardingSmtpAddress': 'sarah.forwarding@gmail.com', 'ForwardingEnabled': True}"
